race_year,gender,age,finish_time
2023,M,36,3:05:39
2023,M,38,3:04:02
2023,M,36,3:15:06
2023,M,38,3:01:21
2023,M,37,3:02:34
2023,M,35,2:59:07
2023,M,39,3:06:35
2023,M,39,3:02:30
2023,M,37,3:03:22
2023,M,37,3:05:28
2023,M,38,3:03:38
2023,M,39,3:04:30
2023,M,35,3:02:54
2023,M,38,3:05:10
2023,M,38,3:04:45
2023,M,35,3:06:56
2023,M,37,3:06:07
2023,M,37,3:04:10
2023,M,38,3:03:54
2023,M,39,3:03:46
2023,M,37,3:02:24
2023,M,39,3:06:44
2023,M,38,3:07:08
2023,M,37,3:09:19
2023,M,36,3:00:47
2023,M,35,2:59:28
2023,M,39,3:03:50
2023,M,37,3:03:06
2023,M,38,3:06:52
2023,M,38,3:04:23
2023,M,36,3:01:17
2023,M,39,3:03:46
2023,M,35,3:08:44
2023,M,38,3:04:10
2023,M,35,3:04:58
2023,M,35,3:02:51
2023,M,37,3:00:09
2023,M,37,3:04:29
2023,M,35,3:03:29
2023,M,39,3:02:12
2023,M,39,3:07:12
2023,M,35,3:05:12
2023,M,39,3:09:08
2023,M,35,3:04:22
2023,M,37,3:02:56
2023,M,38,3:03:55
2023,M,39,3:03:41
2023,M,35,3:07:08
2023,M,35,3:06:57
2023,M,36,3:01:20
2023,M,38,3:02:38
2023,M,39,3:05:38
2023,M,38,3:03:10
2023,M,35,3:06:54
2023,M,39,3:07:14
2023,M,39,3:03:31
2023,M,38,3:04:48
2023,M,35,3:03:30
2023,M,35,2:58:08
2023,M,39,3:03:34
2023,M,38,3:04:21
2023,M,39,2:59:29
2023,M,36,3:06:52
2023,M,37,3:04:57
2023,M,38,3:06:03
2023,M,39,3:04:52
2023,M,37,2:58:47
2023,M,38,3:10:09
2023,M,38,3:00:58
2023,M,36,3:08:13
2023,M,36,3:09:25
2023,M,39,3:05:23
2023,M,36,3:04:56
2023,M,38,3:04:55
2023,M,35,3:07:51
2023,M,35,3:03:00
2023,M,38,3:08:09
2023,M,35,3:03:12
2023,M,39,2:57:09
2023,M,36,3:08:21
2023,M,35,3:03:56
2023,M,39,3:04:20
2023,M,38,3:08:55
2023,M,39,3:04:35
2023,M,38,3:01:48
2023,M,37,3:01:54
2023,M,36,3:02:53
2023,M,39,3:06:04
2023,M,39,3:04:49
2023,M,38,3:06:55
2023,M,37,3:01:38
2023,M,38,3:06:14
2023,M,39,3:07:04
2023,M,39,3:06:16
2023,M,39,3:00:02
2023,M,39,3:09:17
2023,M,38,3:02:11
2023,M,36,3:02:17
2023,M,36,3:06:10
2023,M,38,3:04:08
2023,M,36,3:08:44
2023,M,38,3:03:40
2023,M,37,3:03:49
2023,M,35,3:06:37
2023,M,39,3:04:13
2023,M,36,3:04:32
2023,M,36,3:02:44
2023,M,36,3:02:29
2023,M,37,3:01:32
2023,M,37,3:04:50
2023,M,38,3:02:47
2023,M,35,3:02:29
2023,M,38,3:00:05
2023,M,35,3:04:07
2023,M,35,3:05:43
2023,M,38,3:06:22
2023,M,35,3:04:44
2023,M,38,3:09:02
2023,M,36,3:07:14
2023,M,36,3:02:45
2023,M,42,3:13:12
2023,M,43,3:13:28
2023,M,44,3:08:04
2023,M,43,3:06:30
2023,M,44,3:12:28
2023,M,42,3:13:50
2023,M,41,3:11:39
2023,M,40,3:09:35
2023,M,44,3:11:53
2023,M,40,3:10:48
2023,M,41,3:08:41
2023,M,40,3:09:40
2023,M,40,3:11:47
2023,M,42,3:13:38
2023,M,40,3:10:49
2023,M,40,3:07:43
2023,M,44,3:14:47
2023,M,42,3:06:39
2023,M,43,3:10:10
2023,M,43,3:06:41
2023,M,44,3:12:03
2023,M,43,3:12:29
2023,M,42,3:13:36
2023,M,44,3:09:32
2023,M,42,3:10:05
2023,M,44,3:10:43
2023,M,42,3:10:05
2023,M,41,3:08:55
2023,M,42,3:12:15
2023,M,41,3:07:38
2023,M,44,3:14:32
2023,M,42,3:11:24
2023,M,41,3:09:26
2023,M,43,3:11:07
2023,M,43,3:09:49
2023,M,43,3:14:27
2023,M,42,3:11:36
2023,M,40,3:10:34
2023,M,42,3:14:22
2023,M,43,3:09:08
2023,M,40,3:13:47
2023,M,43,3:12:38
2023,M,44,3:13:27
2023,M,43,3:09:57
2023,M,41,3:12:13
2023,M,44,3:08:32
2023,M,41,3:08:10
2023,M,40,3:11:31
2023,M,43,3:09:04
2023,M,40,3:05:53
2023,M,43,3:14:54
2023,M,40,3:15:02
2023,M,40,3:05:31
2023,M,41,3:12:28
2023,M,40,3:02:49
2023,M,44,3:08:17
2023,M,44,3:16:23
2023,M,40,3:07:53
2023,M,42,3:10:34
2023,M,40,3:09:57
2023,M,43,3:07:58
2023,M,42,3:11:41
2023,M,43,3:11:28
2023,M,40,3:09:57
2023,M,44,3:14:29
2023,M,44,3:11:05
2023,M,41,3:09:43
2023,M,43,3:10:22
2023,M,43,3:09:43
2023,M,40,3:09:54
2023,M,44,3:15:53
2023,M,42,3:12:20
2023,M,44,3:15:07
2023,M,43,3:09:28
2023,M,41,3:07:56
2023,M,42,3:10:02
2023,M,41,3:15:25
2023,M,42,3:11:14
2023,M,40,3:07:59
2023,M,44,3:08:58
2023,M,43,3:08:05
2023,M,42,3:08:33
2023,M,41,3:13:16
2023,M,44,3:09:31
2023,M,43,3:09:21
2023,M,40,3:13:08
2023,M,42,3:11:35
2023,M,42,3:10:27
2023,M,42,3:04:58
2023,M,41,3:07:24
2023,M,40,3:10:26
2023,M,44,3:09:52
2023,M,43,3:14:06
2023,M,44,3:09:49
2023,M,44,3:07:22
2023,M,41,3:10:55
2023,M,43,3:08:28
2023,M,44,3:06:19
2023,M,41,3:11:02
2023,M,43,3:14:13
2023,M,41,3:10:19
2023,M,41,3:10:35
2023,M,43,3:03:00
2023,M,40,3:10:20
2023,M,42,3:10:14
2023,M,44,3:07:37
2023,M,41,3:12:04
2023,M,43,3:10:58
2023,M,42,3:10:27
2023,M,43,3:10:38
2023,M,42,3:09:07
2023,M,44,3:09:27
2023,M,40,3:16:10
2023,M,44,3:06:56
2023,M,42,3:10:44
2023,M,42,3:08:02
2023,M,40,3:10:24
2023,M,43,3:08:10
2023,M,44,3:06:36
2023,M,43,3:10:46
2023,M,46,3:19:48
2023,M,47,3:20:06
2023,M,48,3:22:24
2023,M,45,3:19:09
2023,M,48,3:24:59
2023,M,46,3:22:35
2023,M,49,3:19:45
2023,M,46,3:19:44
2023,M,48,3:19:45
2023,M,48,3:18:53
2023,M,45,3:19:49
2023,M,47,3:20:40
2023,M,49,3:15:39
2023,M,46,3:20:11
2023,M,46,3:13:01
2023,M,47,3:24:10
2023,M,49,3:17:16
2023,M,47,3:23:21
2023,M,48,3:24:36
2023,M,49,3:22:20
2023,M,45,3:27:45
2023,M,48,3:21:27
2023,M,48,3:20:11
2023,M,49,3:22:30
2023,M,49,3:21:32
2023,M,46,3:18:56
2023,M,47,3:21:41
2023,M,47,3:17:19
2023,M,47,3:21:35
2023,M,49,3:14:45
2023,M,47,3:19:56
2023,M,45,3:23:15
2023,M,48,3:18:08
2023,M,45,3:18:57
2023,M,46,3:24:13
2023,M,48,3:14:30
2023,M,46,3:20:52
2023,M,46,3:18:15
2023,M,48,3:12:40
2023,M,46,3:21:54
2023,M,45,3:21:33
2023,M,47,3:18:43
2023,M,46,3:26:10
2023,M,49,3:16:36
2023,M,46,3:21:57
2023,M,46,3:16:12
2023,M,45,3:16:13
2023,M,45,3:22:43
2023,M,45,3:23:23
2023,M,46,3:16:43
2023,M,46,3:22:42
2023,M,49,3:19:46
2023,M,48,3:18:34
2023,M,45,3:17:06
2023,M,47,3:19:35
2023,M,48,3:21:54
2023,M,45,3:17:38
2023,M,49,3:18:27
2023,M,45,3:16:42
2023,M,47,3:22:39
2023,M,45,3:15:47
2023,M,48,3:18:05
2023,M,48,3:20:39
2023,M,48,3:18:04
2023,M,48,3:20:01
2023,M,49,3:24:59
2023,M,45,3:21:27
2023,M,49,3:18:33
2023,M,49,3:18:59
2023,M,48,3:18:55
2023,M,47,3:22:13
2023,M,48,3:22:55
2023,M,49,3:20:46
2023,M,46,3:19:19
2023,M,45,3:19:47
2023,M,45,3:18:52
2023,M,48,3:21:34
2023,M,45,3:21:49
2023,M,46,3:21:35
2023,M,46,3:20:40
2023,M,45,3:21:42
2023,M,49,3:19:55
2023,M,46,3:21:14
2023,M,47,3:16:05
2023,M,48,3:21:39
2023,M,47,3:22:48
2023,M,47,3:18:07
2023,M,48,3:15:29
2023,M,48,3:20:07
2023,M,47,3:23:18
2023,M,47,3:17:38
2023,M,49,3:22:43
2023,M,45,3:19:44
2023,M,49,3:20:49
2023,M,48,3:22:54
2023,M,48,3:17:21
2023,M,49,3:18:16
2023,M,47,3:19:54
2023,M,48,3:19:15
2023,M,49,3:22:47
2023,M,47,3:20:24
2023,M,47,3:18:59
2023,M,47,3:17:56
2023,M,47,3:24:53
2023,M,47,3:18:33
2023,M,45,3:23:07
2023,M,48,3:25:22
2023,M,47,3:17:33
2023,M,48,3:16:51
2023,M,48,3:22:47
2023,M,45,3:17:59
2023,M,48,3:19:43
2023,M,48,3:17:53
2023,M,47,3:14:50
2023,M,45,3:17:08
2023,M,49,3:19:16
2023,M,49,3:23:16
2023,M,46,3:21:48
2023,M,49,3:20:47
2023,M,49,3:21:41
2023,M,52,3:20:06
2023,M,50,3:25:02
2023,M,54,3:25:22
2023,M,53,3:27:39
2023,M,52,3:32:14
2023,M,51,3:22:23
2023,M,52,3:22:55
2023,M,51,3:21:09
2023,M,51,3:23:18
2023,M,51,3:27:51
2023,M,52,3:30:16
2023,M,53,3:24:09
2023,M,50,3:21:13
2023,M,50,3:23:38
2023,M,53,3:23:25
2023,M,53,3:20:01
2023,M,50,3:26:26
2023,M,53,3:25:29
2023,M,51,3:22:17
2023,M,53,3:26:12
2023,M,50,3:27:00
2023,M,52,3:25:56
2023,M,53,3:23:16
2023,M,54,3:26:56
2023,M,53,3:25:44
2023,M,53,3:24:15
2023,M,52,3:27:12
2023,M,51,3:26:27
2023,M,52,3:24:53
2023,M,54,3:24:26
2023,M,53,3:26:57
2023,M,53,3:26:21
2023,M,52,3:22:36
2023,M,53,3:26:17
2023,M,51,3:24:49
2023,M,50,3:25:26
2023,M,53,3:26:25
2023,M,54,3:23:15
2023,M,54,3:25:59
2023,M,54,3:30:03
2023,M,53,3:20:11
2023,M,50,3:25:45
2023,M,51,3:24:57
2023,M,50,3:24:12
2023,M,54,3:26:06
2023,M,52,3:28:13
2023,M,53,3:27:15
2023,M,54,3:26:35
2023,M,54,3:23:12
2023,M,53,3:25:46
2023,M,51,3:23:41
2023,M,52,3:31:34
2023,M,51,3:27:53
2023,M,52,3:24:41
2023,M,50,3:27:50
2023,M,50,3:22:40
2023,M,50,3:25:24
2023,M,54,3:25:42
2023,M,52,3:27:36
2023,M,51,3:26:05
2023,M,54,3:29:02
2023,M,53,3:22:28
2023,M,51,3:24:17
2023,M,52,3:25:35
2023,M,50,3:27:52
2023,M,51,3:23:57
2023,M,51,3:27:11
2023,M,54,3:22:25
2023,M,53,3:23:02
2023,M,54,3:27:01
2023,M,52,3:25:52
2023,M,52,3:20:24
2023,M,54,3:23:20
2023,M,53,3:22:22
2023,M,50,3:26:36
2023,M,51,3:22:50
2023,M,53,3:28:20
2023,M,50,3:23:26
2023,M,51,3:22:38
2023,M,53,3:25:41
2023,M,53,3:23:45
2023,M,51,3:25:48
2023,M,53,3:25:38
2023,M,53,3:24:16
2023,M,53,3:23:52
2023,M,53,3:24:45
2023,M,53,3:23:45
2023,M,52,3:27:51
2023,M,53,3:28:44
2023,M,54,3:23:49
2023,M,53,3:31:46
2023,M,51,3:29:22
2023,M,51,3:28:17
2023,M,51,3:23:07
2023,M,52,3:23:32
2023,M,53,3:16:50
2023,M,54,3:25:44
2023,M,50,3:26:03
2023,M,53,3:24:56
2023,M,53,3:28:47
2023,M,52,3:22:09
2023,M,52,3:27:43
2023,M,54,3:26:59
2023,M,54,3:24:55
2023,M,51,3:26:54
2023,M,53,3:24:03
2023,M,53,3:23:13
2023,M,53,3:22:45
2023,M,51,3:25:01
2023,M,53,3:27:33
2023,M,50,3:25:08
2023,M,53,3:27:53
2023,M,53,3:29:06
2023,M,51,3:29:09
2023,M,50,3:22:23
2023,M,50,3:28:49
2023,M,54,3:22:10
2023,M,54,3:25:22
2023,M,51,3:25:55
2023,M,54,3:25:09
2023,M,57,3:34:24
2023,M,57,3:38:24
2023,M,57,3:37:14
2023,M,57,3:32:06
2023,M,56,3:37:50
2023,M,57,3:30:38
2023,M,55,3:32:53
2023,M,55,3:35:12
2023,M,55,3:35:57
2023,M,57,3:34:32
2023,M,59,3:32:30
2023,M,59,3:33:50
2023,M,59,3:31:35
2023,M,57,3:33:19
2023,M,57,3:36:24
2023,M,56,3:33:12
2023,M,55,3:32:27
2023,M,56,3:35:04
2023,M,56,3:37:11
2023,M,59,3:36:37
2023,M,59,3:32:52
2023,M,55,3:36:53
2023,M,58,3:30:08
2023,M,57,3:32:30
2023,M,55,3:39:38
2023,M,57,3:37:45
2023,M,59,3:34:46
2023,M,59,3:38:09
2023,M,56,3:35:16
2023,M,58,3:32:44
2023,M,55,3:33:00
2023,M,55,3:37:44
2023,M,56,3:33:04
2023,M,55,3:31:56
2023,M,57,3:36:51
2023,M,55,3:32:37
2023,M,55,3:36:09
2023,M,57,3:38:03
2023,M,58,3:31:37
2023,M,58,3:31:47
2023,M,58,3:36:52
2023,M,58,3:42:14
2023,M,58,3:32:33
2023,M,58,3:36:44
2023,M,58,3:33:49
2023,M,56,3:38:28
2023,M,57,3:33:23
2023,M,57,3:31:51
2023,M,59,3:34:19
2023,M,55,3:32:46
2023,M,56,3:33:55
2023,M,55,3:32:10
2023,M,59,3:36:39
2023,M,55,3:36:19
2023,M,57,3:40:13
2023,M,55,3:36:08
2023,M,59,3:35:35
2023,M,58,3:37:51
2023,M,59,3:32:24
2023,M,56,3:35:30
2023,M,55,3:27:02
2023,M,58,3:33:12
2023,M,58,3:36:59
2023,M,57,3:35:12
2023,M,57,3:32:34
2023,M,55,3:31:51
2023,M,56,3:30:44
2023,M,55,3:36:10
2023,M,56,3:32:04
2023,M,55,3:35:01
2023,M,58,3:32:28
2023,M,59,3:35:35
2023,M,56,3:35:10
2023,M,56,3:33:41
2023,M,57,3:36:55
2023,M,56,3:34:52
2023,M,57,3:33:38
2023,M,58,3:39:46
2023,M,58,3:36:03
2023,M,57,3:36:03
2023,M,55,3:31:59
2023,M,58,3:34:22
2023,M,58,3:34:24
2023,M,56,3:37:04
2023,M,55,3:33:42
2023,M,57,3:35:50
2023,M,58,3:32:20
2023,M,59,3:35:34
2023,M,55,3:35:14
2023,M,55,3:33:30
2023,M,57,3:33:33
2023,M,56,3:39:09
2023,M,59,3:34:15
2023,M,55,3:34:54
2023,M,55,3:39:53
2023,M,55,3:38:08
2023,M,57,3:32:18
2023,M,59,3:33:32
2023,M,57,3:35:56
2023,M,58,3:32:22
2023,M,59,3:39:37
2023,M,55,3:31:18
2023,M,58,3:36:16
2023,M,55,3:30:57
2023,M,59,3:35:40
2023,M,57,3:36:18
2023,M,59,3:34:26
2023,M,57,3:35:29
2023,M,55,3:31:54
2023,M,59,3:32:54
2023,M,57,3:35:44
2023,M,55,3:35:20
2023,M,58,3:34:56
2023,M,55,3:30:09
2023,M,55,3:35:04
2023,M,57,3:31:56
2023,M,57,3:34:46
2023,M,55,3:37:07
2023,M,58,3:39:18
2023,M,55,3:34:16
2023,M,62,3:53:38
2023,M,60,3:46:30
2023,M,62,3:49:15
2023,M,61,3:48:44
2023,M,63,3:45:52
2023,M,61,3:51:02
2023,M,64,3:45:26
2023,M,63,3:54:33
2023,M,61,3:46:04
2023,M,60,3:47:19
2023,M,61,3:52:45
2023,M,62,3:52:52
2023,M,63,3:42:54
2023,M,62,3:51:24
2023,M,60,3:45:57
2023,M,61,3:48:35
2023,M,61,3:49:14
2023,M,64,3:50:09
2023,M,60,3:52:47
2023,M,64,3:52:44
2023,M,60,3:51:33
2023,M,60,3:47:19
2023,M,60,3:55:15
2023,M,62,3:52:34
2023,M,61,3:48:50
2023,M,63,3:50:16
2023,M,64,3:50:56
2023,M,61,3:52:22
2023,M,61,3:54:24
2023,M,62,3:52:00
2023,M,61,3:52:42
2023,M,60,3:51:16
2023,M,63,3:52:09
2023,M,62,3:54:00
2023,M,61,3:46:10
2023,M,64,3:55:01
2023,M,60,3:47:36
2023,M,64,3:51:04
2023,M,62,3:51:21
2023,M,61,3:53:10
2023,M,63,3:52:51
2023,M,61,3:50:47
2023,M,64,3:55:17
2023,M,63,3:47:00
2023,M,60,3:49:28
2023,M,63,3:49:52
2023,M,60,3:49:59
2023,M,62,3:46:47
2023,M,61,3:49:48
2023,M,60,3:48:15
2023,M,64,3:52:11
2023,M,61,3:45:13
2023,M,64,3:51:42
2023,M,63,3:52:25
2023,M,60,3:51:38
2023,M,64,3:47:37
2023,M,62,3:45:46
2023,M,63,3:48:53
2023,M,63,3:44:34
2023,M,61,3:53:16
2023,M,62,3:51:52
2023,M,63,3:51:00
2023,M,62,3:46:31
2023,M,64,3:52:37
2023,M,63,3:49:45
2023,M,61,3:53:04
2023,M,61,3:49:38
2023,M,61,3:52:19
2023,M,61,3:41:40
2023,M,63,3:48:00
2023,M,63,3:51:09
2023,M,61,3:47:59
2023,M,62,3:50:05
2023,M,64,3:51:13
2023,M,63,3:48:23
2023,M,63,3:54:04
2023,M,63,3:46:18
2023,M,61,3:46:39
2023,M,61,3:52:53
2023,M,61,3:50:47
2023,M,62,3:54:46
2023,M,61,3:48:39
2023,M,63,3:48:48
2023,M,63,3:48:57
2023,M,60,3:51:09
2023,M,60,3:50:15
2023,M,61,3:51:50
2023,M,61,3:50:31
2023,M,63,3:51:51
2023,M,62,3:51:33
2023,M,64,3:52:06
2023,M,63,3:56:51
2023,M,60,3:52:13
2023,M,61,3:47:20
2023,M,64,3:46:03
2023,M,62,3:51:15
2023,M,64,3:49:57
2023,M,64,3:46:09
2023,M,60,3:54:27
2023,M,60,3:49:08
2023,M,62,3:54:40
2023,M,60,3:49:09
2023,M,64,3:50:52
2023,M,62,3:50:13
2023,M,61,3:50:30
2023,M,62,3:44:39
2023,M,61,3:57:08
2023,M,64,3:53:47
2023,M,64,3:49:19
2023,M,63,3:49:39
2023,M,64,3:51:59
2023,M,63,3:48:56
2023,M,60,3:50:17
2023,M,62,3:49:27
2023,M,63,3:46:51
2023,M,62,3:52:26
2023,M,62,3:49:31
2023,M,62,3:47:12
2023,M,64,3:51:10
2023,M,63,3:46:21
2023,M,68,4:04:37
2023,M,68,4:02:23
2023,M,67,4:07:57
2023,M,69,4:05:03
2023,M,67,4:03:49
2023,M,65,4:03:02
2023,M,66,4:03:26
2023,M,69,4:08:17
2023,M,65,4:05:05
2023,M,69,4:06:28
2023,M,66,4:04:23
2023,M,66,4:03:48
2023,M,69,4:05:39
2023,M,66,4:04:07
2023,M,68,3:58:43
2023,M,69,4:00:03
2023,M,69,4:02:10
2023,M,69,4:04:46
2023,M,69,3:59:21
2023,M,68,4:07:01
2023,M,65,4:09:27
2023,M,65,4:05:44
2023,M,65,4:07:30
2023,M,69,4:11:11
2023,M,68,4:07:51
2023,M,68,4:05:48
2023,M,68,4:06:09
2023,M,65,4:03:58
2023,M,68,4:03:12
2023,M,67,4:03:03
2023,M,65,4:07:55
2023,M,67,4:02:55
2023,M,69,4:00:35
2023,M,66,4:05:18
2023,M,69,4:05:34
2023,M,69,4:03:54
2023,M,67,4:03:16
2023,M,69,4:05:09
2023,M,65,4:03:53
2023,M,66,4:07:23
2023,M,65,4:09:31
2023,M,65,4:06:19
2023,M,69,4:05:54
2023,M,67,4:05:08
2023,M,66,4:06:12
2023,M,69,4:07:27
2023,M,68,4:04:47
2023,M,68,4:03:16
2023,M,68,4:05:45
2023,M,67,4:06:03
2023,M,65,4:04:53
2023,M,67,4:06:32
2023,M,69,4:03:41
2023,M,69,4:06:21
2023,M,67,4:10:09
2023,M,69,3:59:56
2023,M,65,4:03:47
2023,M,68,4:02:35
2023,M,68,4:05:29
2023,M,69,4:05:23
2023,M,69,4:04:36
2023,M,66,4:04:21
2023,M,65,4:05:44
2023,M,67,4:07:19
2023,M,68,4:03:30
2023,M,67,4:04:50
2023,M,69,3:59:52
2023,M,68,4:07:16
2023,M,67,4:06:12
2023,M,66,4:05:04
2023,M,67,4:10:10
2023,M,69,4:07:24
2023,M,67,4:09:56
2023,M,66,4:06:41
2023,M,68,4:04:37
2023,M,66,4:04:25
2023,M,69,4:02:01
2023,M,66,4:04:33
2023,M,65,4:02:19
2023,M,68,4:03:29
2023,M,67,4:10:44
2023,M,65,4:04:33
2023,M,69,4:09:41
2023,M,66,4:03:12
2023,M,69,4:01:19
2023,M,68,4:00:56
2023,M,67,4:04:13
2023,M,67,4:04:57
2023,M,69,4:08:23
2023,M,67,4:03:12
2023,M,65,4:04:33
2023,M,68,4:05:29
2023,M,65,4:08:16
2023,M,67,4:08:39
2023,M,67,4:06:13
2023,M,67,4:02:49
2023,M,65,4:05:12
2023,M,67,4:07:09
2023,M,69,4:02:53
2023,M,69,4:01:47
2023,M,67,4:04:24
2023,M,67,4:05:46
2023,M,66,4:03:39
2023,M,68,4:05:02
2023,M,66,4:03:30
2023,M,66,4:07:31
2023,M,65,4:01:38
2023,M,65,4:04:54
2023,M,68,3:58:45
2023,M,68,4:10:39
2023,M,66,4:07:13
2023,M,66,4:09:09
2023,M,69,4:04:46
2023,M,68,4:03:46
2023,M,66,4:06:18
2023,M,66,4:04:05
2023,M,68,4:04:21
2023,M,68,4:07:02
2023,M,68,4:04:59
2023,M,69,4:07:50
2023,M,72,4:17:42
2023,M,71,4:19:10
2023,M,72,4:23:41
2023,M,71,4:20:28
2023,M,74,4:18:31
2023,M,74,4:20:47
2023,M,71,4:17:29
2023,M,70,4:23:58
2023,M,72,4:13:47
2023,M,71,4:19:50
2023,M,72,4:21:50
2023,M,71,4:21:06
2023,M,70,4:22:00
2023,M,72,4:24:09
2023,M,71,4:22:43
2023,M,74,4:19:22
2023,M,71,4:17:40
2023,M,70,4:22:59
2023,M,70,4:18:36
2023,M,72,4:20:46
2023,M,73,4:14:11
2023,M,74,4:17:58
2023,M,71,4:18:06
2023,M,71,4:18:43
2023,M,73,4:18:41
2023,M,72,4:20:23
2023,M,71,4:22:10
2023,M,74,4:15:25
2023,M,74,4:16:02
2023,M,73,4:16:47
2023,M,72,4:22:38
2023,M,72,4:19:56
2023,M,74,4:18:06
2023,M,72,4:19:30
2023,M,73,4:24:30
2023,M,72,4:19:51
2023,M,70,4:22:58
2023,M,73,4:22:50
2023,M,71,4:18:07
2023,M,74,4:28:16
2023,M,72,4:16:39
2023,M,73,4:22:31
2023,M,71,4:21:08
2023,M,72,4:20:03
2023,M,73,4:20:55
2023,M,71,4:20:51
2023,M,73,4:22:13
2023,M,74,4:19:51
2023,M,70,4:22:59
2023,M,74,4:20:11
2023,M,73,4:20:14
2023,M,72,4:20:33
2023,M,70,4:16:50
2023,M,70,4:20:25
2023,M,72,4:21:23
2023,M,74,4:13:55
2023,M,72,4:16:02
2023,M,73,4:18:39
2023,M,71,4:20:38
2023,M,74,4:15:40
2023,M,71,4:18:58
2023,M,72,4:20:08
2023,M,70,4:20:10
2023,M,73,4:17:10
2023,M,70,4:19:10
2023,M,72,4:21:21
2023,M,70,4:25:32
2023,M,70,4:17:47
2023,M,72,4:19:18
2023,M,70,4:17:52
2023,M,71,4:19:32
2023,M,70,4:17:03
2023,M,74,4:18:57
2023,M,72,4:19:55
2023,M,70,4:20:12
2023,M,73,4:24:57
2023,M,71,4:24:01
2023,M,74,4:14:12
2023,M,73,4:22:14
2023,M,73,4:21:24
2023,M,72,4:14:30
2023,M,71,4:18:58
2023,M,74,4:24:52
2023,M,70,4:26:39
2023,M,73,4:24:11
2023,M,71,4:21:11
2023,M,70,4:17:57
2023,M,70,4:18:28
2023,M,71,4:21:12
2023,M,73,4:17:25
2023,M,71,4:23:26
2023,M,72,4:20:40
2023,M,72,4:16:53
2023,M,71,4:12:12
2023,M,71,4:21:51
2023,M,74,4:23:07
2023,M,73,4:19:05
2023,M,71,4:19:11
2023,M,70,4:17:40
2023,M,72,4:17:48
2023,M,71,4:15:03
2023,M,70,4:15:02
2023,M,73,4:17:57
2023,M,74,4:22:45
2023,M,73,4:20:30
2023,M,74,4:19:28
2023,M,70,4:20:35
2023,M,73,4:16:26
2023,M,71,4:18:13
2023,M,71,4:19:16
2023,M,73,4:19:36
2023,M,72,4:17:12
2023,M,70,4:21:32
2023,M,73,4:23:19
2023,M,72,4:20:45
2023,M,71,4:22:31
2023,M,74,4:21:03
2023,M,74,4:26:17
2023,M,74,4:20:10
2023,M,74,4:21:39
2023,M,75,4:37:10
2023,M,77,4:33:34
2023,M,76,4:33:41
2023,M,78,4:33:10
2023,M,78,4:32:48
2023,M,77,4:30:01
2023,M,76,4:35:54
2023,M,77,4:31:48
2023,M,78,4:34:00
2023,M,77,4:35:04
2023,M,78,4:30:26
2023,M,77,4:30:43
2023,M,75,4:38:55
2023,M,75,4:32:01
2023,M,77,4:32:25
2023,M,79,4:38:24
2023,M,79,4:36:42
2023,M,77,4:35:09
2023,M,79,4:35:04
2023,M,76,4:31:52
2023,M,75,4:31:49
2023,M,76,4:38:24
2023,M,79,4:42:17
2023,M,76,4:37:04
2023,M,79,4:34:04
2023,M,79,4:33:28
2023,M,75,4:30:41
2023,M,75,4:31:15
2023,M,78,4:31:38
2023,M,77,4:37:24
2023,M,75,4:30:53
2023,M,77,4:37:02
2023,M,77,4:30:19
2023,M,78,4:31:50
2023,M,77,4:32:53
2023,M,75,4:32:28
2023,M,75,4:32:51
2023,M,77,4:35:03
2023,M,77,4:38:14
2023,M,77,4:32:24
2023,M,77,4:32:57
2023,M,75,4:32:55
2023,M,78,4:35:11
2023,M,78,4:32:26
2023,M,78,4:36:07
2023,M,77,4:38:17
2023,M,78,4:31:48
2023,M,77,4:35:06
2023,M,79,4:36:31
2023,M,75,4:35:56
2023,M,75,4:30:20
2023,M,79,4:33:24
2023,M,79,4:35:47
2023,M,79,4:37:16
2023,M,75,4:36:45
2023,M,76,4:34:50
2023,M,76,4:38:45
2023,M,77,4:35:27
2023,M,75,4:35:20
2023,M,78,4:37:59
2023,M,78,4:36:03
2023,M,78,4:36:56
2023,M,78,4:34:15
2023,M,75,4:30:49
2023,M,75,4:29:26
2023,M,79,4:37:25
2023,M,76,4:35:20
2023,M,77,4:33:11
2023,M,78,4:35:33
2023,M,78,4:38:46
2023,M,76,4:36:48
2023,M,79,4:37:10
2023,M,79,4:37:46
2023,M,77,4:34:13
2023,M,77,4:35:01
2023,M,78,4:37:10
2023,M,75,4:30:26
2023,M,79,4:35:24
2023,M,78,4:30:17
2023,M,75,4:35:57
2023,M,76,4:34:11
2023,M,77,4:35:39
2023,M,76,4:35:29
2023,M,79,4:37:55
2023,M,77,4:38:33
2023,M,77,4:37:43
2023,M,75,4:32:39
2023,M,76,4:33:03
2023,M,79,4:32:41
2023,M,76,4:38:25
2023,M,78,4:30:58
2023,M,79,4:33:48
2023,M,77,4:37:03
2023,M,76,4:35:47
2023,M,77,4:34:54
2023,M,75,4:34:37
2023,M,79,4:40:20
2023,M,76,4:38:48
2023,M,76,4:33:01
2023,M,79,4:33:25
2023,M,75,4:37:43
2023,M,76,4:35:05
2023,M,75,4:32:28
2023,M,78,4:34:35
2023,M,75,4:36:00
2023,M,78,4:39:26
2023,M,76,4:37:44
2023,M,76,4:33:45
2023,M,78,4:34:40
2023,M,77,4:33:46
2023,M,77,4:37:26
2023,M,76,4:41:02
2023,M,75,4:36:42
2023,M,78,4:35:58
2023,M,77,4:35:50
